A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	19271116	19271150
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	20296180	20296214
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	26796900	26796866
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	27465116	27465082
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	28079789	28079823
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	29465545	29465579
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	29474487	29474521
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	31711080	31711046
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	32077013	32076979
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	32675066	32675100
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	33058486	33058452
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	33438474	33438508
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	34876369	34876335
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	34897862	34897828
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	34973546	34973580
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	35049393	35049359
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	35473237	35473271
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	35673226	35673192
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	36662197	36662231
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	37368196	37368162
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	37963759	37963725
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	38080654	38080688
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	38698090	38698056
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	39085553	39085587
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	39941222	39941188
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	40366241	40366275
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	40424283	40424317
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	40536590	40536624
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	40633945	40633911
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	41263260	41263294
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	41431893	41431927
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	43114718	43114752
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	43118260	43118226
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	43302982	43303016
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	43328144	43328110
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	43330512	43330478
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	43365036	43365002
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	43413504	43413470
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	94.872	3.10e-05	60.2	N/A	N/A	39	43434956	43434993
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	43676206	43676172
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	43914098	43914064
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	43961141	43961107
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	43993134	43993168
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	44620594	44620560
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	44635822	44635856
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	44741863	44741897
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	44821495	44821461
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	45441604	45441638
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	45522795	45522761
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	45776780	45776814
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	46203820	46203786
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	46712158	46712124
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	47332512	47332478
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	47379568	47379534
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	47589070	47589104
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	47602335	47602369
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	47824846	47824880
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	48702627	48702593
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	48797104	48797138
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	48805200	48805234
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	48947696	48947662
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	49125496	49125462
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	49467680	49467714
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	49589270	49589304
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	49596578	49596544
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	49651174	49651140
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	50062731	50062697
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	51743909	51743875
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	51818458	51818424
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	52023010	52023044
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	52029764	52029798
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	52081715	52081681
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	52453702	52453668
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	53884420	53884386
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	54258959	54258993
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	56165908	56165942
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	56273714	56273748
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	56548915	56548881
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	57043458	57043424
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	57171856	57171890
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	57241420	57241386
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	58076062	58076028
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	60202909	60202875
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	60770761	60770795
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	62166119	62166153
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	62433700	62433734
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	62900499	62900533
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	64904801	64904835
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	65604834	65604800
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	73779949	73779915
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	73886512	73886478
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	74470653	74470619
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	94.872	3.10e-05	60.2	N/A	N/A	39	74603830	74603868
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	75206651	75206685
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	75430237	75430203
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	75512105	75512071
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	75606417	75606383
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	76834547	76834581
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	77721627	77721593
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	77775910	77775876
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	78157873	78157907
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	78241768	78241802
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	78266293	78266259
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	78790783	78790817
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	78876455	78876421
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	79405221	79405255
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	79455445	79455479
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	80073801	80073767
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	80188491	80188457
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	80215064	80215030
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	80618121	80618087
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	80626876	80626842
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	81142300	81142334
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	81149567	81149533
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	92.857	3.10e-05	60.2	N/A	N/A	42	81236882	81236842
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	81796591	81796557
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	82421227	82421193
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.143	3.10e-05	60.2	N/A	N/A	35	89618820	89618786
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	89.362	1.12e-04	58.4	N/A	N/A	47	17926054	17926098
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.059	1.12e-04	58.4	N/A	N/A	34	17978833	17978866
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	89.362	1.12e-04	58.4	N/A	N/A	47	19977976	19978020
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	94.737	1.12e-04	58.4	N/A	N/A	38	20377070	20377033
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	94.737	1.12e-04	58.4	N/A	N/A	38	20378405	20378368
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.059	1.12e-04	58.4	N/A	N/A	34	25682224	25682191
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	89.362	1.12e-04	58.4	N/A	N/A	47	27846261	27846305
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	94.737	1.12e-04	58.4	N/A	N/A	38	28402113	28402076
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	94.737	1.12e-04	58.4	N/A	N/A	38	29144157	29144120
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	89.362	1.12e-04	58.4	N/A	N/A	47	30193345	30193389
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	100.000	1.12e-04	58.4	N/A	N/A	31	34051965	34051935
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	94.595	1.12e-04	58.4	N/A	N/A	37	34111764	34111800
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	89.362	1.12e-04	58.4	N/A	N/A	47	34832013	34831969
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	89.362	1.12e-04	58.4	N/A	N/A	47	35391402	35391358
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	89.362	1.12e-04	58.4	N/A	N/A	47	35871804	35871760
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	89.362	1.12e-04	58.4	N/A	N/A	47	36213523	36213479
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.059	1.12e-04	58.4	N/A	N/A	34	36522475	36522508
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	89.362	1.12e-04	58.4	N/A	N/A	47	38047093	38047049
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	94.737	1.12e-04	58.4	N/A	N/A	38	39812267	39812304
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	94.737	1.12e-04	58.4	N/A	N/A	38	40266119	40266082
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	89.362	1.12e-04	58.4	N/A	N/A	47	40985733	40985689
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.059	1.12e-04	58.4	N/A	N/A	34	41302567	41302534
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	89.362	1.12e-04	58.4	N/A	N/A	47	41777309	41777264
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	89.362	1.12e-04	58.4	N/A	N/A	47	42588287	42588331
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	89.362	1.12e-04	58.4	N/A	N/A	47	43245193	43245237
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	90.909	1.12e-04	58.4	N/A	N/A	44	43250230	43250272
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	89.362	1.12e-04	58.4	N/A	N/A	47	43255265	43255309
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	89.362	1.12e-04	58.4	N/A	N/A	47	43260288	43260332
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	89.362	1.12e-04	58.4	N/A	N/A	47	43265326	43265370
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	90.909	1.12e-04	58.4	N/A	N/A	44	43270339	43270381
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	89.362	1.12e-04	58.4	N/A	N/A	47	43275369	43275413
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	89.362	1.12e-04	58.4	N/A	N/A	47	43408162	43408206
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	97.059	1.12e-04	58.4	N/A	N/A	34	44691044	44691011
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	94.737	1.12e-04	58.4	N/A	N/A	38	45531921	45531884
A00627:602:H3HGVDSX7:4:1132:5972:8265:TAA_CCG;size=1	gi|1431907554|gb|CP030984.1|	89.362	1.12e-04	58.4	N/A	N/A	47	47300988	47301032
